TAX_PAYER_ID,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030,WT2031,WT2032
22483986,1,1,1,1,1,1,1,1,1
22484352,1,1,1,1,1,1,1,1,1
22484503,1,1,1,1,1,1,1,1,1
22484717,1,1,1,1,1,1,1,1,1
22484780,1,1,1,1,1,1,1,1,1
22484836,1,1,1,1,1,1,1,1,1
22485034,1,1,1,1,1,1,1,1,1
22485125,1,1,1,1,1,1,1,1,1
22485129,1,1,1,1,1,1,1,1,1
22485159,1,1,1,1,1,1,1,1,1
22485171,1,1,1,1,1,1,1,1,1
22485195,1,1,1,1,1,1,1,1,1
22485264,1,1,1,1,1,1,1,1,1
22485343,1,1,1,1,1,1,1,1,1
22485375,1,1,1,1,1,1,1,1,1
22485395,1,1,1,1,1,1,1,1,1
22485438,1,1,1,1,1,1,1,1,1
22485463,1,1,1,1,1,1,1,1,1
22485468,1,1,1,1,1,1,1,1,1
22485498,1,1,1,1,1,1,1,1,1
22485560,1,1,1,1,1,1,1,1,1
22485577,1,1,1,1,1,1,1,1,1
22485592,1,1,1,1,1,1,1,1,1
22485719,1,1,1,1,1,1,1,1,1
22485721,1,1,1,1,1,1,1,1,1
22486633,1,1,1,1,1,1,1,1,1
22486980,1,1,1,1,1,1,1,1,1
22487364,1,1,1,1,1,1,1,1,1
22488074,1,1,1,1,1,1,1,1,1
22488812,1,1,1,1,1,1,1,1,1
22491703,1,1,1,1,1,1,1,1,1
22495643,1,1,1,1,1,1,1,1,1
22496119,1,1,1,1,1,1,1,1,1
22496784,1,1,1,1,1,1,1,1,1
22496868,1,1,1,1,1,1,1,1,1
22497033,1,1,1,1,1,1,1,1,1
22497132,1,1,1,1,1,1,1,1,1
22497346,1,1,1,1,1,1,1,1,1
22497479,1,1,1,1,1,1,1,1,1
22497840,1,1,1,1,1,1,1,1,1
22497929,1,1,1,1,1,1,1,1,1
22498590,1,1,1,1,1,1,1,1,1
22498598,1,1,1,1,1,1,1,1,1
22499636,1,1,1,1,1,1,1,1,1
22500271,1,1,1,1,1,1,1,1,1
22501269,1,1,1,1,1,1,1,1,1
22501382,1,1,1,1,1,1,1,1,1
22501417,1,1,1,1,1,1,1,1,1
22502081,1,1,1,1,1,1,1,1,1
22502165,1,1,1,1,1,1,1,1,1
22502273,1,1,1,1,1,1,1,1,1
22502326,1,1,1,1,1,1,1,1,1
22502431,1,1,1,1,1,1,1,1,1
22502457,1,1,1,1,1,1,1,1,1
22502480,1,1,1,1,1,1,1,1,1
22502561,1,1,1,1,1,1,1,1,1
22502736,1,1,1,1,1,1,1,1,1
22503052,1,1,1,1,1,1,1,1,1
22503287,1,1,1,1,1,1,1,1,1
22503360,1,1,1,1,1,1,1,1,1
22503448,1,1,1,1,1,1,1,1,1
22503684,1,1,1,1,1,1,1,1,1
22503717,1,1,1,1,1,1,1,1,1
22503815,1,1,1,1,1,1,1,1,1
22504021,1,1,1,1,1,1,1,1,1
22504167,1,1,1,1,1,1,1,1,1
22504547,1,1,1,1,1,1,1,1,1
22504613,1,1,1,1,1,1,1,1,1
22504666,1,1,1,1,1,1,1,1,1
22504974,1,1,1,1,1,1,1,1,1
22505167,1,1,1,1,1,1,1,1,1
22505239,1,1,1,1,1,1,1,1,1
22505378,1,1,1,1,1,1,1,1,1
22506262,1,1,1,1,1,1,1,1,1
22506395,1,1,1,1,1,1,1,1,1
22506621,1,1,1,1,1,1,1,1,1
22506792,1,1,1,1,1,1,1,1,1
22506879,1,1,1,1,1,1,1,1,1
22507322,1,1,1,1,1,1,1,1,1
22507355,1,1,1,1,1,1,1,1,1
22507490,1,1,1,1,1,1,1,1,1
22507511,1,1,1,1,1,1,1,1,1
22507564,1,1,1,1,1,1,1,1,1
22507590,1,1,1,1,1,1,1,1,1
22507625,1,1,1,1,1,1,1,1,1
22507631,1,1,1,1,1,1,1,1,1
22507884,1,1,1,1,1,1,1,1,1
22507931,1,1,1,1,1,1,1,1,1
22508151,1,1,1,1,1,1,1,1,1
22508300,1,1,1,1,1,1,1,1,1
22508384,1,1,1,1,1,1,1,1,1
22508400,1,1,1,1,1,1,1,1,1
22508590,1,1,1,1,1,1,1,1,1
22508666,1,1,1,1,1,1,1,1,1
22508840,1,1,1,1,1,1,1,1,1
22509548,1,1,1,1,1,1,1,1,1
22509758,1,1,1,1,1,1,1,1,1
22509979,1,1,1,1,1,1,1,1,1
22510512,1,1,1,1,1,1,1,1,1
22510772,1,1,1,1,1,1,1,1,1
22511672,1,1,1,1,1,1,1,1,1
22511874,1,1,1,1,1,1,1,1,1
22511936,1,1,1,1,1,1,1,1,1
22512535,1,1,1,1,1,1,1,1,1
22512779,1,1,1,1,1,1,1,1,1
22512928,1,1,1,1,1,1,1,1,1
22513376,1,1,1,1,1,1,1,1,1
22513633,1,1,1,1,1,1,1,1,1
22513735,1,1,1,1,1,1,1,1,1
22513893,1,1,1,1,1,1,1,1,1
22513944,1,1,1,1,1,1,1,1,1
22514125,1,1,1,1,1,1,1,1,1
22514166,1,1,1,1,1,1,1,1,1
22514715,1,1,1,1,1,1,1,1,1
22514850,1,1,1,1,1,1,1,1,1
22515027,1,1,1,1,1,1,1,1,1
22515204,1,1,1,1,1,1,1,1,1
22515334,1,1,1,1,1,1,1,1,1
22515896,1,1,1,1,1,1,1,1,1
22515966,1,1,1,1,1,1,1,1,1
22516146,1,1,1,1,1,1,1,1,1
22516371,1,1,1,1,1,1,1,1,1
22516679,1,1,1,1,1,1,1,1,1
22516680,1,1,1,1,1,1,1,1,1
22517474,1,1,1,1,1,1,1,1,1
22517520,1,1,1,1,1,1,1,1,1
22518436,1,1,1,1,1,1,1,1,1
22518514,1,1,1,1,1,1,1,1,1
22518686,1,1,1,1,1,1,1,1,1
22518756,1,1,1,1,1,1,1,1,1
22518790,1,1,1,1,1,1,1,1,1
22518920,1,1,1,1,1,1,1,1,1
22518981,1,1,1,1,1,1,1,1,1
22519045,1,1,1,1,1,1,1,1,1
22519138,1,1,1,1,1,1,1,1,1
22519235,1,1,1,1,1,1,1,1,1
22519264,1,1,1,1,1,1,1,1,1
22519315,1,1,1,1,1,1,1,1,1
22519326,1,1,1,1,1,1,1,1,1
22519339,1,1,1,1,1,1,1,1,1
22519406,1,1,1,1,1,1,1,1,1
22519471,1,1,1,1,1,1,1,1,1
22519483,1,1,1,1,1,1,1,1,1
22519580,1,1,1,1,1,1,1,1,1
22519703,1,1,1,1,1,1,1,1,1
22519848,1,1,1,1,1,1,1,1,1
22519866,1,1,1,1,1,1,1,1,1
22519871,1,1,1,1,1,1,1,1,1
22519952,1,1,1,1,1,1,1,1,1
22519975,1,1,1,1,1,1,1,1,1
22520108,1,1,1,1,1,1,1,1,1
22520144,1,1,1,1,1,1,1,1,1
22520202,1,1,1,1,1,1,1,1,1
22520247,1,1,1,1,1,1,1,1,1
22520261,1,1,1,1,1,1,1,1,1
22520352,1,1,1,1,1,1,1,1,1
22520370,1,1,1,1,1,1,1,1,1
22520470,1,1,1,1,1,1,1,1,1
22520471,1,1,1,1,1,1,1,1,1
22520589,1,1,1,1,1,1,1,1,1
22520646,1,1,1,1,1,1,1,1,1
22521044,1,1,1,1,1,1,1,1,1
22521345,1,1,1,1,1,1,1,1,1
22522374,1,1,1,1,1,1,1,1,1
22522442,1,1,1,1,1,1,1,1,1
22522843,1,1,1,1,1,1,1,1,1
22523913,1,1,1,1,1,1,1,1,1
22523933,1,1,1,1,1,1,1,1,1
22524106,1,1,1,1,1,1,1,1,1
22524948,1,1,1,1,1,1,1,1,1
22525828,1,1,1,1,1,1,1,1,1
22525866,1,1,1,1,1,1,1,1,1
22525878,1,1,1,1,1,1,1,1,1
22526068,1,1,1,1,1,1,1,1,1
22526115,1,1,1,1,1,1,1,1,1
22526658,1,1,1,1,1,1,1,1,1
22526701,1,1,1,1,1,1,1,1,1
22526759,1,1,1,1,1,1,1,1,1
22526793,1,1,1,1,1,1,1,1,1
22526976,1,1,1,1,1,1,1,1,1
22526977,1,1,1,1,1,1,1,1,1
22526985,1,1,1,1,1,1,1,1,1
22527077,1,1,1,1,1,1,1,1,1
22527525,1,1,1,1,1,1,1,1,1
22527608,1,1,1,1,1,1,1,1,1
22527614,1,1,1,1,1,1,1,1,1
22527647,1,1,1,1,1,1,1,1,1
22527666,1,1,1,1,1,1,1,1,1
22529130,1,1,1,1,1,1,1,1,1
22529183,1,1,1,1,1,1,1,1,1
22529214,1,1,1,1,1,1,1,1,1
22529233,1,1,1,1,1,1,1,1,1
22529307,1,1,1,1,1,1,1,1,1
22529332,1,1,1,1,1,1,1,1,1
22529739,1,1,1,1,1,1,1,1,1
22529851,1,1,1,1,1,1,1,1,1
22529864,1,1,1,1,1,1,1,1,1
22529935,1,1,1,1,1,1,1,1,1
22530096,1,1,1,1,1,1,1,1,1
22530195,1,1,1,1,1,1,1,1,1
22530352,1,1,1,1,1,1,1,1,1
22530402,1,1,1,1,1,1,1,1,1
22530637,1,1,1,1,1,1,1,1,1
22531345,1,1,1,1,1,1,1,1,1
22531418,1,1,1,1,1,1,1,1,1
22531473,1,1,1,1,1,1,1,1,1
22531644,1,1,1,1,1,1,1,1,1
22531760,1,1,1,1,1,1,1,1,1
22532437,1,1,1,1,1,1,1,1,1
22532829,1,1,1,1,1,1,1,1,1
22532937,1,1,1,1,1,1,1,1,1
22533593,1,1,1,1,1,1,1,1,1
22533684,1,1,1,1,1,1,1,1,1
22533975,1,1,1,1,1,1,1,1,1
22534310,1,1,1,1,1,1,1,1,1
22534386,1,1,1,1,1,1,1,1,1
22534420,1,1,1,1,1,1,1,1,1
22534489,1,1,1,1,1,1,1,1,1
22534544,1,1,1,1,1,1,1,1,1
22534896,1,1,1,1,1,1,1,1,1
22535090,1,1,1,1,1,1,1,1,1
22535632,1,1,1,1,1,1,1,1,1
22535776,1,1,1,1,1,1,1,1,1
22536046,1,1,1,1,1,1,1,1,1
22536052,1,1,1,1,1,1,1,1,1
22536360,1,1,1,1,1,1,1,1,1
22536655,1,1,1,1,1,1,1,1,1
22536659,1,1,1,1,1,1,1,1,1
22536689,1,1,1,1,1,1,1,1,1
22536871,1,1,1,1,1,1,1,1,1
22536873,1,1,1,1,1,1,1,1,1
22536998,1,1,1,1,1,1,1,1,1
22537051,1,1,1,1,1,1,1,1,1
22537276,1,1,1,1,1,1,1,1,1
22537358,1,1,1,1,1,1,1,1,1
22537381,1,1,1,1,1,1,1,1,1
22537449,1,1,1,1,1,1,1,1,1
22537462,1,1,1,1,1,1,1,1,1
22537471,1,1,1,1,1,1,1,1,1
22537551,1,1,1,1,1,1,1,1,1
22537585,1,1,1,1,1,1,1,1,1
22537784,1,1,1,1,1,1,1,1,1
22538078,1,1,1,1,1,1,1,1,1
22538316,1,1,1,1,1,1,1,1,1
22538410,1,1,1,1,1,1,1,1,1
22538500,1,1,1,1,1,1,1,1,1
22538788,1,1,1,1,1,1,1,1,1
22539566,1,1,1,1,1,1,1,1,1
22539751,1,1,1,1,1,1,1,1,1
22540029,1,1,1,1,1,1,1,1,1
22540465,1,1,1,1,1,1,1,1,1
22540499,1,1,1,1,1,1,1,1,1
22540510,1,1,1,1,1,1,1,1,1
22540549,1,1,1,1,1,1,1,1,1
22540556,1,1,1,1,1,1,1,1,1
22541017,1,1,1,1,1,1,1,1,1
22541021,1,1,1,1,1,1,1,1,1
22541164,1,1,1,1,1,1,1,1,1
22541206,1,1,1,1,1,1,1,1,1
22541417,1,1,1,1,1,1,1,1,1
22541676,1,1,1,1,1,1,1,1,1
22541884,1,1,1,1,1,1,1,1,1
22542009,1,1,1,1,1,1,1,1,1
22542311,1,1,1,1,1,1,1,1,1
22542376,1,1,1,1,1,1,1,1,1
22542379,1,1,1,1,1,1,1,1,1
22542492,1,1,1,1,1,1,1,1,1
22542577,1,1,1,1,1,1,1,1,1
22542692,1,1,1,1,1,1,1,1,1
22542795,1,1,1,1,1,1,1,1,1
22542905,1,1,1,1,1,1,1,1,1
22543021,1,1,1,1,1,1,1,1,1
22543026,1,1,1,1,1,1,1,1,1
22543172,1,1,1,1,1,1,1,1,1
22543213,1,1,1,1,1,1,1,1,1
22543268,1,1,1,1,1,1,1,1,1
22543375,1,1,1,1,1,1,1,1,1
22543548,1,1,1,1,1,1,1,1,1
22544819,1,1,1,1,1,1,1,1,1
22544999,1,1,1,1,1,1,1,1,1
22545140,1,1,1,1,1,1,1,1,1
22545222,1,1,1,1,1,1,1,1,1
22545361,1,1,1,1,1,1,1,1,1
22545860,1,1,1,1,1,1,1,1,1
22545989,1,1,1,1,1,1,1,1,1
22546093,1,1,1,1,1,1,1,1,1
22546380,1,1,1,1,1,1,1,1,1
22546413,1,1,1,1,1,1,1,1,1
22546918,1,1,1,1,1,1,1,1,1
22546937,1,1,1,1,1,1,1,1,1
22546943,1,1,1,1,1,1,1,1,1
22546993,1,1,1,1,1,1,1,1,1
22547004,1,1,1,1,1,1,1,1,1
22547099,1,1,1,1,1,1,1,1,1
22547115,1,1,1,1,1,1,1,1,1
22547128,1,1,1,1,1,1,1,1,1
22547226,1,1,1,1,1,1,1,1,1
22547256,1,1,1,1,1,1,1,1,1
22547339,1,1,1,1,1,1,1,1,1
22547424,1,1,1,1,1,1,1,1,1
22547452,1,1,1,1,1,1,1,1,1
22547484,1,1,1,1,1,1,1,1,1
22547553,1,1,1,1,1,1,1,1,1
22547582,1,1,1,1,1,1,1,1,1
22547879,1,1,1,1,1,1,1,1,1
22548370,1,1,1,1,1,1,1,1,1
22548651,1,1,1,1,1,1,1,1,1
22548856,1,1,1,1,1,1,1,1,1
22552638,1,1,1,1,1,1,1,1,1
22554340,1,1,1,1,1,1,1,1,1
22554677,1,1,1,1,1,1,1,1,1
22554730,1,1,1,1,1,1,1,1,1
22554755,1,1,1,1,1,1,1,1,1
22554777,1,1,1,1,1,1,1,1,1
22554807,1,1,1,1,1,1,1,1,1
22554830,1,1,1,1,1,1,1,1,1
22554843,1,1,1,1,1,1,1,1,1
22554849,1,1,1,1,1,1,1,1,1
22554868,1,1,1,1,1,1,1,1,1
22554984,1,1,1,1,1,1,1,1,1
22555927,1,1,1,1,1,1,1,1,1
22555941,1,1,1,1,1,1,1,1,1
22556100,1,1,1,1,1,1,1,1,1
22556106,1,1,1,1,1,1,1,1,1
22556849,1,1,1,1,1,1,1,1,1
22556927,1,1,1,1,1,1,1,1,1
22557095,1,1,1,1,1,1,1,1,1
22557101,1,1,1,1,1,1,1,1,1
22557160,1,1,1,1,1,1,1,1,1
22557166,1,1,1,1,1,1,1,1,1
22557578,1,1,1,1,1,1,1,1,1
22557638,1,1,1,1,1,1,1,1,1
22557937,1,1,1,1,1,1,1,1,1
22558002,1,1,1,1,1,1,1,1,1
22558018,1,1,1,1,1,1,1,1,1
22558047,1,1,1,1,1,1,1,1,1
22558063,1,1,1,1,1,1,1,1,1
22558076,1,1,1,1,1,1,1,1,1
22558081,1,1,1,1,1,1,1,1,1
22558096,1,1,1,1,1,1,1,1,1
22558121,1,1,1,1,1,1,1,1,1
22558193,1,1,1,1,1,1,1,1,1
22558320,1,1,1,1,1,1,1,1,1
22558332,1,1,1,1,1,1,1,1,1
22558338,1,1,1,1,1,1,1,1,1
22558343,1,1,1,1,1,1,1,1,1
22558394,1,1,1,1,1,1,1,1,1
22558486,1,1,1,1,1,1,1,1,1
22558560,1,1,1,1,1,1,1,1,1
22558972,1,1,1,1,1,1,1,1,1
22559117,1,1,1,1,1,1,1,1,1
22559789,1,1,1,1,1,1,1,1,1
22559986,1,1,1,1,1,1,1,1,1
22561563,1,1,1,1,1,1,1,1,1
22561797,1,1,1,1,1,1,1,1,1
22562146,1,1,1,1,1,1,1,1,1
22562364,1,1,1,1,1,1,1,1,1
22562461,1,1,1,1,1,1,1,1,1
22562759,1,1,1,1,1,1,1,1,1
22562838,1,1,1,1,1,1,1,1,1
22563067,1,1,1,1,1,1,1,1,1
22563112,1,1,1,1,1,1,1,1,1
22563361,1,1,1,1,1,1,1,1,1
22563446,1,1,1,1,1,1,1,1,1
22563758,1,1,1,1,1,1,1,1,1
22563798,1,1,1,1,1,1,1,1,1
22564801,1,1,1,1,1,1,1,1,1
22564900,1,1,1,1,1,1,1,1,1
22564920,1,1,1,1,1,1,1,1,1
22565123,1,1,1,1,1,1,1,1,1
22565586,1,1,1,1,1,1,1,1,1
22565590,1,1,1,1,1,1,1,1,1
22565909,1,1,1,1,1,1,1,1,1
22566018,1,1,1,1,1,1,1,1,1
22566307,1,1,1,1,1,1,1,1,1
22566345,1,1,1,1,1,1,1,1,1
22566360,1,1,1,1,1,1,1,1,1
22566440,1,1,1,1,1,1,1,1,1
22566663,1,1,1,1,1,1,1,1,1
22567403,1,1,1,1,1,1,1,1,1
22567422,1,1,1,1,1,1,1,1,1
22567549,1,1,1,1,1,1,1,1,1
22567739,1,1,1,1,1,1,1,1,1
22567787,1,1,1,1,1,1,1,1,1
22567883,1,1,1,1,1,1,1,1,1
22568034,1,1,1,1,1,1,1,1,1
22568044,1,1,1,1,1,1,1,1,1
22568341,1,1,1,1,1,1,1,1,1
22568470,1,1,1,1,1,1,1,1,1
22568522,1,1,1,1,1,1,1,1,1
22568539,1,1,1,1,1,1,1,1,1
22568604,1,1,1,1,1,1,1,1,1
22568773,1,1,1,1,1,1,1,1,1
22568798,1,1,1,1,1,1,1,1,1
22568866,1,1,1,1,1,1,1,1,1
22568935,1,1,1,1,1,1,1,1,1
22568981,1,1,1,1,1,1,1,1,1
22569125,1,1,1,1,1,1,1,1,1
22569217,1,1,1,1,1,1,1,1,1
22569231,1,1,1,1,1,1,1,1,1
22569400,1,1,1,1,1,1,1,1,1
22569470,1,1,1,1,1,1,1,1,1
22569487,1,1,1,1,1,1,1,1,1
22571045,1,1,1,1,1,1,1,1,1
22571088,1,1,1,1,1,1,1,1,1
22571108,1,1,1,1,1,1,1,1,1
22571311,1,1,1,1,1,1,1,1,1
22573367,1,1,1,1,1,1,1,1,1
22573746,1,1,1,1,1,1,1,1,1
22573810,1,1,1,1,1,1,1,1,1
22574193,1,1,1,1,1,1,1,1,1
22575959,1,1,1,1,1,1,1,1,1
22576344,1,1,1,1,1,1,1,1,1
22576486,1,1,1,1,1,1,1,1,1
22576608,1,1,1,1,1,1,1,1,1
22576618,1,1,1,1,1,1,1,1,1
22576640,1,1,1,1,1,1,1,1,1
22576978,1,1,1,1,1,1,1,1,1
22577246,1,1,1,1,1,1,1,1,1
22577266,1,1,1,1,1,1,1,1,1
22577523,1,1,1,1,1,1,1,1,1
22577900,1,1,1,1,1,1,1,1,1
22578117,1,1,1,1,1,1,1,1,1
22578210,1,1,1,1,1,1,1,1,1
22578380,1,1,1,1,1,1,1,1,1
22578455,1,1,1,1,1,1,1,1,1
22578534,1,1,1,1,1,1,1,1,1
22578585,1,1,1,1,1,1,1,1,1
22579052,1,1,1,1,1,1,1,1,1
22579182,1,1,1,1,1,1,1,1,1
22579432,1,1,1,1,1,1,1,1,1
22579477,1,1,1,1,1,1,1,1,1
22579706,1,1,1,1,1,1,1,1,1
22580078,1,1,1,1,1,1,1,1,1
22580723,1,1,1,1,1,1,1,1,1
22580920,1,1,1,1,1,1,1,1,1
22581805,1,1,1,1,1,1,1,1,1
22581967,1,1,1,1,1,1,1,1,1
22582107,1,1,1,1,1,1,1,1,1
22582319,1,1,1,1,1,1,1,1,1
22582360,1,1,1,1,1,1,1,1,1
22582539,1,1,1,1,1,1,1,1,1
22582578,1,1,1,1,1,1,1,1,1
22582696,1,1,1,1,1,1,1,1,1
22582709,1,1,1,1,1,1,1,1,1
22582804,1,1,1,1,1,1,1,1,1
22582822,1,1,1,1,1,1,1,1,1
22582887,1,1,1,1,1,1,1,1,1
22582921,1,1,1,1,1,1,1,1,1
22582934,1,1,1,1,1,1,1,1,1
22582937,1,1,1,1,1,1,1,1,1
22583073,1,1,1,1,1,1,1,1,1
22583176,1,1,1,1,1,1,1,1,1
22583237,1,1,1,1,1,1,1,1,1
22583346,1,1,1,1,1,1,1,1,1
22583452,1,1,1,1,1,1,1,1,1
22583608,1,1,1,1,1,1,1,1,1
22583867,1,1,1,1,1,1,1,1,1
22584490,1,1,1,1,1,1,1,1,1
22584558,1,1,1,1,1,1,1,1,1
22584627,1,1,1,1,1,1,1,1,1
22584645,1,1,1,1,1,1,1,1,1
22584850,1,1,1,1,1,1,1,1,1
22584872,1,1,1,1,1,1,1,1,1
22584907,1,1,1,1,1,1,1,1,1
22585008,1,1,1,1,1,1,1,1,1
22585038,1,1,1,1,1,1,1,1,1
22585230,1,1,1,1,1,1,1,1,1
22585338,1,1,1,1,1,1,1,1,1
22585723,1,1,1,1,1,1,1,1,1
22587657,1,1,1,1,1,1,1,1,1
22588177,1,1,1,1,1,1,1,1,1
22588535,1,1,1,1,1,1,1,1,1
22588587,1,1,1,1,1,1,1,1,1
22588648,1,1,1,1,1,1,1,1,1
22588661,1,1,1,1,1,1,1,1,1
22588865,1,1,1,1,1,1,1,1,1
22589511,1,1,1,1,1,1,1,1,1
22589638,1,1,1,1,1,1,1,1,1
22589924,1,1,1,1,1,1,1,1,1
22589976,1,1,1,1,1,1,1,1,1
22589977,1,1,1,1,1,1,1,1,1
22590111,1,1,1,1,1,1,1,1,1
22590347,1,1,1,1,1,1,1,1,1
22591579,1,1,1,1,1,1,1,1,1
22591723,1,1,1,1,1,1,1,1,1
22591765,1,1,1,1,1,1,1,1,1
22591910,1,1,1,1,1,1,1,1,1
22591961,1,1,1,1,1,1,1,1,1
22591987,1,1,1,1,1,1,1,1,1
22591991,1,1,1,1,1,1,1,1,1
22592016,1,1,1,1,1,1,1,1,1
22592117,1,1,1,1,1,1,1,1,1
22592183,1,1,1,1,1,1,1,1,1
22592192,1,1,1,1,1,1,1,1,1
22592406,1,1,1,1,1,1,1,1,1
22592450,1,1,1,1,1,1,1,1,1
22592486,1,1,1,1,1,1,1,1,1
22592499,1,1,1,1,1,1,1,1,1
22592501,1,1,1,1,1,1,1,1,1
22592844,1,1,1,1,1,1,1,1,1
22592991,1,1,1,1,1,1,1,1,1
22593018,1,1,1,1,1,1,1,1,1
22593167,1,1,1,1,1,1,1,1,1
22593328,1,1,1,1,1,1,1,1,1
22593485,1,1,1,1,1,1,1,1,1
22593575,1,1,1,1,1,1,1,1,1
22593645,1,1,1,1,1,1,1,1,1
22593888,1,1,1,1,1,1,1,1,1
22594395,1,1,1,1,1,1,1,1,1
22594450,1,1,1,1,1,1,1,1,1
22594561,1,1,1,1,1,1,1,1,1
22594938,1,1,1,1,1,1,1,1,1
22595270,1,1,1,1,1,1,1,1,1
22595377,1,1,1,1,1,1,1,1,1
22596321,1,1,1,1,1,1,1,1,1
22596699,1,1,1,1,1,1,1,1,1
22596869,1,1,1,1,1,1,1,1,1
22596927,1,1,1,1,1,1,1,1,1
22597448,1,1,1,1,1,1,1,1,1
22597487,1,1,1,1,1,1,1,1,1
22597693,1,1,1,1,1,1,1,1,1
22597818,1,1,1,1,1,1,1,1,1
22597984,1,1,1,1,1,1,1,1,1
22598369,1,1,1,1,1,1,1,1,1
22598532,1,1,1,1,1,1,1,1,1
22598775,1,1,1,1,1,1,1,1,1
22598865,1,1,1,1,1,1,1,1,1
22599084,1,1,1,1,1,1,1,1,1
22599122,1,1,1,1,1,1,1,1,1
22599197,1,1,1,1,1,1,1,1,1
22599370,1,1,1,1,1,1,1,1,1
22599391,1,1,1,1,1,1,1,1,1
22599468,1,1,1,1,1,1,1,1,1
22599575,1,1,1,1,1,1,1,1,1
22599645,1,1,1,1,1,1,1,1,1
22599649,1,1,1,1,1,1,1,1,1
22600062,1,1,1,1,1,1,1,1,1
22600085,1,1,1,1,1,1,1,1,1
22600106,1,1,1,1,1,1,1,1,1
22600299,1,1,1,1,1,1,1,1,1
22600376,1,1,1,1,1,1,1,1,1
22600925,1,1,1,1,1,1,1,1,1
22601630,1,1,1,1,1,1,1,1,1
22601641,1,1,1,1,1,1,1,1,1
22601730,1,1,1,1,1,1,1,1,1
22601820,1,1,1,1,1,1,1,1,1
22602232,1,1,1,1,1,1,1,1,1
22602569,1,1,1,1,1,1,1,1,1
22602712,1,1,1,1,1,1,1,1,1
22602831,1,1,1,1,1,1,1,1,1
22602930,1,1,1,1,1,1,1,1,1
22603052,1,1,1,1,1,1,1,1,1
22603243,1,1,1,1,1,1,1,1,1
22603301,1,1,1,1,1,1,1,1,1
22603476,1,1,1,1,1,1,1,1,1
22603830,1,1,1,1,1,1,1,1,1
22603890,1,1,1,1,1,1,1,1,1
22604254,1,1,1,1,1,1,1,1,1
22605174,1,1,1,1,1,1,1,1,1
22605350,1,1,1,1,1,1,1,1,1
22605369,1,1,1,1,1,1,1,1,1
22605539,1,1,1,1,1,1,1,1,1
22605549,1,1,1,1,1,1,1,1,1
22605847,1,1,1,1,1,1,1,1,1
22605969,1,1,1,1,1,1,1,1,1
22606026,1,1,1,1,1,1,1,1,1
22606097,1,1,1,1,1,1,1,1,1
22606567,1,1,1,1,1,1,1,1,1
22606662,1,1,1,1,1,1,1,1,1
22606671,1,1,1,1,1,1,1,1,1
22606720,1,1,1,1,1,1,1,1,1
22606814,1,1,1,1,1,1,1,1,1
22606849,1,1,1,1,1,1,1,1,1
22606914,1,1,1,1,1,1,1,1,1
22606979,1,1,1,1,1,1,1,1,1
22607014,1,1,1,1,1,1,1,1,1
22607161,1,1,1,1,1,1,1,1,1
22607606,1,1,1,1,1,1,1,1,1
22607751,1,1,1,1,1,1,1,1,1
22607841,1,1,1,1,1,1,1,1,1
22607948,1,1,1,1,1,1,1,1,1
22607963,1,1,1,1,1,1,1,1,1
22608132,1,1,1,1,1,1,1,1,1
22608570,1,1,1,1,1,1,1,1,1
22608609,1,1,1,1,1,1,1,1,1
22609909,1,1,1,1,1,1,1,1,1
22609912,1,1,1,1,1,1,1,1,1
22609913,1,1,1,1,1,1,1,1,1
22609943,1,1,1,1,1,1,1,1,1
22614745,1,1,1,1,1,1,1,1,1
22617002,1,1,1,1,1,1,1,1,1
22617042,1,1,1,1,1,1,1,1,1
22617128,1,1,1,1,1,1,1,1,1
22617171,1,1,1,1,1,1,1,1,1
22617253,1,1,1,1,1,1,1,1,1
22617712,1,1,1,1,1,1,1,1,1
22617939,1,1,1,1,1,1,1,1,1
22618544,1,1,1,1,1,1,1,1,1
22618862,1,1,1,1,1,1,1,1,1
22619073,1,1,1,1,1,1,1,1,1
22619291,1,1,1,1,1,1,1,1,1
22619645,1,1,1,1,1,1,1,1,1
22620440,1,1,1,1,1,1,1,1,1
22620590,1,1,1,1,1,1,1,1,1
22620741,1,1,1,1,1,1,1,1,1
22622643,1,1,1,1,1,1,1,1,1
22622727,1,1,1,1,1,1,1,1,1
22623073,1,1,1,1,1,1,1,1,1
22623397,1,1,1,1,1,1,1,1,1
22623502,1,1,1,1,1,1,1,1,1
22623791,1,1,1,1,1,1,1,1,1
22624244,1,1,1,1,1,1,1,1,1
22624412,1,1,1,1,1,1,1,1,1
22624484,1,1,1,1,1,1,1,1,1
22624766,1,1,1,1,1,1,1,1,1
22624807,1,1,1,1,1,1,1,1,1
22624835,1,1,1,1,1,1,1,1,1
22625034,1,1,1,1,1,1,1,1,1
22625214,1,1,1,1,1,1,1,1,1
22625228,1,1,1,1,1,1,1,1,1
22625271,1,1,1,1,1,1,1,1,1
22625317,1,1,1,1,1,1,1,1,1
22625438,1,1,1,1,1,1,1,1,1
22625548,1,1,1,1,1,1,1,1,1
22625627,1,1,1,1,1,1,1,1,1
22625645,1,1,1,1,1,1,1,1,1
22625682,1,1,1,1,1,1,1,1,1
22625888,1,1,1,1,1,1,1,1,1
22626002,1,1,1,1,1,1,1,1,1
22626027,1,1,1,1,1,1,1,1,1
22626192,1,1,1,1,1,1,1,1,1
22626198,1,1,1,1,1,1,1,1,1
